hour;linkID;link_type;start_node;end_node;flowrate;velocity;status
0:00:00;10197;Pipe;8690;8692;0.00296387;0.09139494;1
0:00:00;10199;Pipe;8692;8694;0.00197707;0.06096544;1
0:00:00;10201;Pipe;8694;8696;0.00134305;0.04141481;1
0:00:00;10203;Pipe;8696;8698;-0.00129194;0.03983873;1
0:00:00;10205;Pipe;8698;8700;-0.00149795;0.04619142;1
0:00:00;10207;Pipe;8700;8648;-0.00211358;0.06517492;1
0:00:00;10209;Pipe;8696;8702;0.00213142;0.06572528;1
0:00:00;10211;Pipe;8702;8704;0.00209330;0.06454957;1
0:00:00;10213;Pipe;8704;8706;0.00146897;0.04529754;1
0:00:00;10215;Pipe;8706;8708;0.00121326;0.03741258;1
0:00:00;10219;Pipe;8710;8712;0.00182394;0.05624373;1
0:00:00;10221;Pipe;8712;8714;0.00097693;0.03012509;1
0:00:00;10223;Pipe;8678;8716;0.00095910;0.02957519;1
0:00:00;10225;Pipe;8716;8718;0.00027529;0.00848893;1
0:00:00;10227;Pipe;8718;8720;0.00019018;0.00586433;1
0:00:00;10229;Pipe;8672;8722;0.00538739;0.16612722;1
0:00:00;10231;Pipe;8722;8724;0.00302024;0.09313299;1
0:00:00;10233;Pipe;8724;8726;0.00260461;0.08031652;1
0:00:00;10235;Pipe;8726;8728;0.00281928;0.08693610;1
0:00:00;10237;Pipe;8728;8730;0.00209325;0.06454811;1
0:00:00;10239;Pipe;8730;8732;0.00172775;0.05327736;1
0:00:00;10241;Pipe;8722;8734;0.00192293;0.05929605;1
0:00:00;10243;Pipe;8734;8792;0.00113746;0.03507510;1
0:00:00;10245;Pipe;8736;8726;0.00081804;0.02522531;1
0:00:00;10247;Pipe;8688;8738;0.00007425;0.00915859;1
0:00:00;10249;Pipe;8708;8740;0.00071314;0.08796297;1
0:00:00;10251;Pipe;8714;8742;0.00046125;0.05689257;1
0:00:00;10253;Pipe;8720;8744;0.00015888;0.01959753;1
0:00:00;10255;Pipe;8732;8746;0.00093920;0.11584621;1
0:00:00;10257;Pipe;8710;8682;-0.00183880;0.05670171;1
0:00:00;10305;Pipe;8792;8736;0.00104361;0.03218101;1
0:00:00;11059;Pipe;9402;4922;0.03684903;0.04122590;1
0:00:00;11067;Pipe;9410;8596;0.03443277;0.07550437;1
0:00:00;5359;Pipe;4922;9410;0.03533045;0.12105129;1
0:00:00;6210;Pipe;5656;4922;-0.00078850;0.00172903;1
0:00:00;P153;Pipe;J106;9402;0.03752531;0.04198251;1
0:00:00;P387;Pipe;J106;7384;-0.03799075;0.04250323;1
1:00:00;10101;Pipe;8596;8598;0.03678015;0.50407330;1
1:00:00;10103;Pipe;8598;8600;0.03228050;0.44240543;1
1:00:00;10105;Pipe;8600;8602;0.03149119;0.43158793;1
1:00:00;10107;Pipe;8598;8604;0.00427024;0.13167868;1
1:00:00;10109;Pipe;8604;8606;0.00327180;0.10089022;1
1:00:00;10111;Pipe;8606;8608;0.00240728;0.07423164;1
1:00:00;10113;Pipe;8608;8610;0.00194078;0.05984652;1
1:00:00;10115;Pipe;8610;8612;0.00098731;0.03044496;1
1:00:00;10117;Pipe;8612;8614;0.00095665;0.02949967;1
1:00:00;10119;Pipe;8602;8616;0.03054328;0.60277932;1
1:00:00;10121;Pipe;8616;8618;0.03044143;0.60076935;1
1:00:00;10123;Pipe;8618;8620;0.02953915;0.58296249;1
1:00:00;10125;Pipe;8620;8622;0.02875832;0.56755272;1
1:00:00;10127;Pipe;8622;8624;0.02864349;0.56528642;1
1:00:00;10129;Pipe;8624;8626;0.02847468;0.56195494;1
1:00:00;10131;Pipe;8626;8628;0.02801620;0.55290673;1
1:00:00;10133;Pipe;8628;8630;0.01750064;0.34537963;1
1:00:00;10135;Pipe;8630;8632;0.01665373;0.32866564;1
1:00:00;10137;Pipe;8632;8634;0.01570109;0.30986497;1
1:00:00;10139;Pipe;8634;8636;0.01510565;0.29811379;1
1:00:00;10141;Pipe;8636;8638;0.01471831;0.29046961;1
1:00:00;10143;Pipe;8638;8640;0.01458284;0.28779593;1
1:00:00;10145;Pipe;8640;8642;0.00353483;0.06976071;1
1:00:00;10147;Pipe;8628;8644;0.01006452;0.31035291;1
1:00:00;10149;Pipe;8644;8646;0.00969986;0.29910800;1
1:00:00;10151;Pipe;8646;8648;0.00961701;0.29655325;1
1:00:00;10153;Pipe;8648;8650;0.00705821;0.21764931;1
1:00:00;10155;Pipe;8650;8652;0.00651727;0.20096874;1
1:00:00;10157;Pipe;8652;8654;0.00647109;0.19954453;1
1:00:00;10159;Pipe;8654;8656;0.00583448;0.17991398;1
1:00:00;10161;Pipe;8656;8658;0.00569917;0.17574147;1
1:00:00;10163;Pipe;8658;8660;0.00533526;0.16451995;1
1:00:00;10165;Pipe;8660;8662;0.00142550;0.04395712;1
1:00:00;10167;Pipe;8662;8664;0.00092794;0.02861425;1
1:00:00;10169;Pipe;8660;8666;0.00295243;0.09104203;1
1:00:00;10171;Pipe;8666;8668;0.00267498;0.08248663;1
1:00:00;10173;Pipe;8668;8670;0.00231707;0.07145002;1
1:00:00;10175;Pipe;8670;8672;0.00186253;0.05743370;1
1:00:00;10177;Pipe;8672;8674;-0.00267074;0.08235577;1
1:00:00;10179;Pipe;8674;8676;-0.00334140;0.10303637;1
1:00:00;10181;Pipe;8676;8678;-0.00379466;0.11701324;1
1:00:00;10183;Pipe;8678;8680;-0.00580812;0.17910122;1
1:00:00;10185;Pipe;8680;8682;-0.00672001;0.20722041;1
1:00:00;10187;Pipe;8682;8684;-0.00931614;0.28727558;1
1:00:00;10189;Pipe;8684;8686;-0.00973929;0.30032398;1
1:00:00;10191;Pipe;8686;8640;-0.01061459;0.32731489;1
1:00:00;10193;Pipe;8642;8688;0.00060123;0.01853975;1
1:00:00;10195;Pipe;8642;8690;0.00203573;0.06277439;1
1:00:00;10197;Pipe;8690;8692;0.00106822;0.03293991;1
1:00:00;10199;Pipe;8692;8694;0.00106132;0.03272728;1
1:00:00;10201;Pipe;8694;8696;0.00029161;0.00899214;1
1:00:00;10203;Pipe;8696;8698;-0.00183096;0.05645994;1
1:00:00;10205;Pipe;8698;8700;-0.00194273;0.05990668;1
1:00:00;10207;Pipe;8700;8648;-0.00209060;0.06446639;1
1:00:00;10209;Pipe;8696;8702;0.00207219;0.06389869;1
1:00:00;10211;Pipe;8702;8704;0.00160126;0.04937709;1
1:00:00;10213;Pipe;8704;8706;0.00139618;0.04305301;1
1:00:00;10215;Pipe;8706;8708;0.00078092;0.02408083;1
1:00:00;10219;Pipe;8710;8712;0.00177824;0.05483453;1
1:00:00;10221;Pipe;8712;8714;0.00144459;0.04454595;1
1:00:00;10223;Pipe;8678;8716;0.00113964;0.03514242;1
1:00:00;10225;Pipe;8716;8718;0.00074193;0.02287826;1
1:00:00;10227;Pipe;8718;8720;0.00037238;0.01148292;1
1:00:00;10229;Pipe;8672;8722;0.00443540;0.13677140;1
1:00:00;10231;Pipe;8722;8724;0.00198176;0.06111034;1
1:00:00;10233;Pipe;8724;8726;0.00187227;0.05773396;1
1:00:00;10235;Pipe;8726;8728;0.00227277;0.07008385;1
1:00:00;10237;Pipe;8728;8730;0.00158434;0.04885516;1
1:00:00;10239;Pipe;8730;8732;0.00077064;0.02376363;1
1:00:00;10241;Pipe;8722;8734;0.00152950;0.04716405;1
1:00:00;10243;Pipe;8734;8792;0.00080267;0.02475151;1
1:00:00;10245;Pipe;8736;8726;0.00044254;0.01364630;1
1:00:00;10247;Pipe;8688;8738;0.00004160;0.00513150;1
1:00:00;10249;Pipe;8708;8740;0.00064882;0.08002873;1
1:00:00;10251;Pipe;8714;8742;0.00072606;0.08955599;1
1:00:00;10253;Pipe;8720;8744;0.00026854;0.03312277;1
1:00:00;10255;Pipe;8732;8746;0.00005215;0.00643233;1
1:00:00;10257;Pipe;8710;8682;-0.00200252;0.06175044;1
1:00:00;10305;Pipe;8792;8736;0.00055857;0.01722431;1
1:00:00;11059;Pipe;9402;4922;0.03971057;0.04442733;1
1:00:00;11067;Pipe;9410;8596;0.03749248;0.08221373;1
1:00:00;5359;Pipe;4922;9410;0.03833472;0.13134468;1
1:00:00;6210;Pipe;5656;4922;-0.00080508;0.00176538;1
1:00:00;P153;Pipe;J106;9402;0.04047438;0.04528186;1
1:00:00;P387;Pipe;J106;7384;-0.04114509;0.04603224;1
2:00:00;10101;Pipe;8596;8598;0.03467574;0.47523227;1
2:00:00;10103;Pipe;8598;8600;0.03118418;0.42738029;1
2:00:00;10105;Pipe;8600;8602;0.03025656;0.41466722;1
2:00:00;10107;Pipe;8598;8604;0.00333901;0.10296267;1
2:00:00;10109;Pipe;8604;8606;0.00265580;0.08189525;1
2:00:00;10111;Pipe;8606;8608;0.00190490;0.05874012;1
2:00:00;10113;Pipe;8608;8610;0.00171582;0.05290951;1
2:00:00;10115;Pipe;8610;8612;0.00117321;0.03617760;1
2:00:00;10117;Pipe;8612;8614;0.00056590;0.01745032;1
2:00:00;10119;Pipe;8602;8616;0.02975945;0.58731034;1
2:00:00;10121;Pipe;8616;8618;0.02927215;0.57769320;1
2:00:00;10123;Pipe;8618;8620;0.02876986;0.56778042;1
2:00:00;10125;Pipe;8620;8622;0.02848956;0.56224857;1
2:00:00;10127;Pipe;8622;8624;0.02769642;0.54659589;1
2:00:00;10129;Pipe;8624;8626;0.02707542;0.53434017;1
2:00:00;10131;Pipe;8626;8628;0.02642834;0.52156995;1
2:00:00;10133;Pipe;8628;8630;0.01568196;0.30948749;1
2:00:00;10135;Pipe;8630;8632;0.01547098;0.30532378;1
2:00:00;10137;Pipe;8632;8634;0.01534444;0.30282635;1
2:00:00;10139;Pipe;8634;8636;0.01515820;0.29915098;1
2:00:00;10141;Pipe;8636;8638;0.01427536;0.28172786;1
2:00:00;10143;Pipe;8638;8640;0.01382855;0.27290996;1
2:00:00;10145;Pipe;8640;8642;0.00439227;0.08668258;1
2:00:00;10147;Pipe;8628;8644;0.00983223;0.30319004;1
2:00:00;10149;Pipe;8644;8646;0.00955815;0.29473839;1
2:00:00;10151;Pipe;8646;8648;0.00872924;0.26917760;1
2:00:00;10153;Pipe;8648;8650;0.00676253;0.20853163;1
2:00:00;10155;Pipe;8650;8652;0.00626165;0.19308621;1
2:00:00;10157;Pipe;8652;8654;0.00528593;0.16299877;1
2:00:00;10159;Pipe;8654;8656;0.00499950;0.15416636;1
2:00:00;10161;Pipe;8656;8658;0.00496888;0.15322200;1
2:00:00;10163;Pipe;8658;8660;0.00403375;0.12438597;1
2:00:00;10165;Pipe;8660;8662;0.00106256;0.03276547;1
2:00:00;10167;Pipe;8662;8664;0.00027803;0.00857340;1
2:00:00;10169;Pipe;8660;8666;0.00251525;0.07756100;1
2:00:00;10171;Pipe;8666;8668;0.00246085;0.07588352;1
2:00:00;10173;Pipe;8668;8670;0.00158669;0.04892759;1
2:00:00;10175;Pipe;8670;8672;0.00148478;0.04578516;1
2:00:00;10177;Pipe;8672;8674;-0.00257207;0.07931325;1
2:00:00;10179;Pipe;8674;8676;-0.00300609;0.09269672;1
2:00:00;10181;Pipe;8676;8678;-0.00317120;0.09778813;1
2:00:00;10183;Pipe;8678;8680;-0.00577911;0.17820658;1
2:00:00;10185;Pipe;8680;8682;-0.00579203;0.17860483;1
2:00:00;10187;Pipe;8682;8684;-0.00868366;0.26777217;1
2:00:00;10189;Pipe;8684;8686;-0.00870274;0.26836062;1
2:00:00;10191;Pipe;8686;8640;-0.00942326;0.29057873;1
2:00:00;10193;Pipe;8642;8688;0.00044044;0.01358162;1
2:00:00;10195;Pipe;8642;8690;0.00297948;0.09187618;1
2:00:00;10197;Pipe;8690;8692;0.00265229;0.08178692;1
2:00:00;10199;Pipe;8692;8694;0.00263795;0.08134475;1
2:00:00;10201;Pipe;8694;8696;0.00261510;0.08064006;1
2:00:00;10203;Pipe;8696;8698;-0.00116030;0.03577939;1
2:00:00;10205;Pipe;8698;8700;-0.00171101;0.05276141;1
2:00:00;10207;Pipe;8700;8648;-0.00175768;0.05420047;1
2:00:00;10209;Pipe;8696;8702;0.00320926;0.09896173;1
2:00:00;10211;Pipe;8702;8704;0.00253084;0.07804179;1
2:00:00;10213;Pipe;8704;8706;0.00182541;0.05628892;1
2:00:00;10215;Pipe;8706;8708;0.00132656;0.04090620;1
2:00:00;10219;Pipe;8710;8712;0.00163343;0.05036888;1
2:00:00;10221;Pipe;8712;8714;0.00105027;0.03238648;1
2:00:00;10223;Pipe;8678;8716;0.00229067;0.07063582;1
2:00:00;10225;Pipe;8716;8718;0.00194611;0.06001100;1
2:00:00;10227;Pipe;8718;8720;0.00143588;0.04427713;1
2:00:00;10229;Pipe;8672;8722;0.00383411;0.11822989;1
2:00:00;10231;Pipe;8722;8724;0.00223870;0.06903326;1
2:00:00;10233;Pipe;8724;8726;0.00124125;0.03827559;1
2:00:00;10235;Pipe;8726;8728;0.00116625;0.03596279;1
2:00:00;10237;Pipe;8728;8730;0.00098635;0.03041530;1
2:00:00;10239;Pipe;8730;8732;0.00035486;0.01094262;1
2:00:00;10241;Pipe;8722;8734;0.00127984;0.03946543;1
2:00:00;10243;Pipe;8734;8792;0.00081522;0.02513842;1
2:00:00;10245;Pipe;8736;8726;0.00002216;0.00068339;1
2:00:00;10247;Pipe;8688;8738;0.00018409;0.02270644;1
2:00:00;10249;Pipe;8708;8740;0.00036089;0.04451367;1
2:00:00;10251;Pipe;8714;8742;0.00008387;0.01034542;1
2:00:00;10253;Pipe;8720;8744;0.00094920;0.11707983;1
2:00:00;10255;Pipe;8732;8746;0.00030392;0.03748709;1
2:00:00;10257;Pipe;8710;8682;-0.00237507;0.07323844;1
2:00:00;10305;Pipe;8792;8736;0.00039783;0.01226749;1
2:00:00;11059;Pipe;9402;4922;0.03669426;0.04105275;1
2:00:00;11067;Pipe;9410;8596;0.03558151;0.07802334;1
2:00:00;5359;Pipe;4922;9410;0.03579204;0.12263279;1
2:00:00;6210;Pipe;5656;4922;-0.00045065;0.00098818;1
2:00:00;P153;Pipe;J106;9402;0.03677262;0.04114042;1
2:00:00;P387;Pipe;J106;7384;-0.03756567;0.04202766;1
3:00:00;10101;Pipe;8596;8598;0.04128286;0.56578311;1
3:00:00;10103;Pipe;8598;8600;0.03646793;0.49979424;1
3:00:00;10105;Pipe;8600;8602;0.03599572;0.49332258;1
3:00:00;10107;Pipe;8598;8604;0.00439314;0.13546845;1
3:00:00;10109;Pipe;8604;8606;0.00423171;0.13049050;1
3:00:00;10111;Pipe;8606;8608;0.00325349;0.10032567;1
3:00:00;10113;Pipe;8608;8610;0.00229479;0.07076301;1
3:00:00;10115;Pipe;8610;8612;0.00145330;0.04481435;1
3:00:00;10117;Pipe;8612;8614;0.00074622;0.02301058;1
3:00:00;10119;Pipe;8602;8616;0.03569963;0.70454115;1
3:00:00;10121;Pipe;8616;8618;0.03501364;0.69100309;1
3:00:00;10123;Pipe;8618;8620;0.03423973;0.67572977;1
3:00:00;10125;Pipe;8620;8622;0.03384087;0.66785806;1
3:00:00;10127;Pipe;8622;8624;0.03342584;0.65966748;1
3:00:00;10129;Pipe;8624;8626;0.03246353;0.64067599;1
3:00:00;10131;Pipe;8626;8628;0.03220637;0.63560092;1
3:00:00;10133;Pipe;8628;8630;0.02003820;0.39545888;1
3:00:00;10135;Pipe;8630;8632;0.01919480;0.37881422;1
3:00:00;10137;Pipe;8632;8634;0.01843353;0.36379040;1
3:00:00;10139;Pipe;8634;8636;0.01769067;0.34912986;1
3:00:00;10141;Pipe;8636;8638;0.01670986;0.32977328;1
3:00:00;10143;Pipe;8638;8640;0.01639397;0.32353908;1
3:00:00;10145;Pipe;8640;8642;0.00490958;0.09689173;1
3:00:00;10147;Pipe;8628;8644;0.01174664;0.36222320;1
3:00:00;10149;Pipe;8644;8646;0.01145303;0.35316936;1
3:00:00;10151;Pipe;8646;8648;0.01102202;0.33987852;1
3:00:00;10153;Pipe;8648;8650;0.00795254;0.24522729;1
3:00:00;10155;Pipe;8650;8652;0.00750124;0.23131062;1
3:00:00;10157;Pipe;8652;8654;0.00708999;0.21862930;1
3:00:00;10159;Pipe;8654;8656;0.00640743;0.19758179;1
3:00:00;10161;Pipe;8656;8658;0.00572400;0.17650727;1
3:00:00;10163;Pipe;8658;8660;0.00533261;0.16443808;1
3:00:00;10165;Pipe;8660;8662;0.00149698;0.04616130;1
3:00:00;10167;Pipe;8662;8664;0.00058239;0.01795868;1
3:00:00;10169;Pipe;8660;8666;0.00351404;0.10836006;1
3:00:00;10171;Pipe;8666;8668;0.00303027;0.09344233;1
3:00:00;10173;Pipe;8668;8670;0.00228482;0.07045536;1
3:00:00;10175;Pipe;8670;8672;0.00184529;0.05690208;1
3:00:00;10177;Pipe;8672;8674;-0.00331670;0.10227475;1
3:00:00;10179;Pipe;8674;8676;-0.00365166;0.11260392;1
3:00:00;10181;Pipe;8676;8678;-0.00440208;0.13574396;1
3:00:00;10183;Pipe;8678;8680;-0.00708158;0.21836981;1
3:00:00;10185;Pipe;8680;8682;-0.00805743;0.24846150;1
3:00:00;10187;Pipe;8682;8684;-0.01054925;0.32530009;1
3:00:00;10189;Pipe;8684;8686;-0.01065992;0.32871297;1
3:00:00;10191;Pipe;8686;8640;-0.01086026;0.33489060;1
3:00:00;10193;Pipe;8642;8688;0.00111290;0.03431778;1
3:00:00;10195;Pipe;8642;8690;0.00297727;0.09180799;1
3:00:00;10197;Pipe;8690;8692;0.00288181;0.08886431;1
3:00:00;10199;Pipe;8692;8694;0.00235668;0.07267141;1
3:00:00;10201;Pipe;8694;8696;0.00151487;0.04671290;1
3:00:00;10203;Pipe;8696;8698;-0.00221783;0.06838988;1
3:00:00;10205;Pipe;8698;8700;-0.00230128;0.07096314;1
3:00:00;10207;Pipe;8700;8648;-0.00293999;0.09065854;1
3:00:00;10209;Pipe;8696;8702;0.00277313;0.08551308;1
3:00:00;10211;Pipe;8702;8704;0.00251018;0.07740471;1
3:00:00;10213;Pipe;8704;8706;0.00165469;0.05102450;1
3:00:00;10215;Pipe;8706;8708;0.00128226;0.03954011;1
3:00:00;10219;Pipe;8710;8712;0.00166964;0.05148551;1
3:00:00;10221;Pipe;8712;8714;0.00089481;0.02759266;1
3:00:00;10223;Pipe;8678;8716;0.00210611;0.06494465;1
3:00:00;10225;Pipe;8716;8718;0.00204334;0.06300917;1
3:00:00;10227;Pipe;8718;8720;0.00163201;0.05032519;1
3:00:00;10229;Pipe;8672;8722;0.00460908;0.14212701;1
3:00:00;10231;Pipe;8722;8724;0.00277468;0.08556083;1
3:00:00;10233;Pipe;8724;8726;0.00192594;0.05938889;1
3:00:00;10235;Pipe;8726;8728;0.00206510;0.06367997;1
3:00:00;10237;Pipe;8728;8730;0.00146787;0.04526361;1
3:00:00;10239;Pipe;8730;8732;0.00083645;0.02579290;1
3:00:00;10241;Pipe;8722;8734;0.00102915;0.03173513;1
3:00:00;10243;Pipe;8734;8792;0.00101074;0.03116749;1
3:00:00;10245;Pipe;8736;8726;0.00095923;0.02957906;1
3:00:00;10247;Pipe;8688;8738;0.00098834;0.12190736;1
3:00:00;10249;Pipe;8708;8740;0.00059196;0.07301567;1
3:00:00;10251;Pipe;8714;8742;0.00004638;0.00572124;1
3:00:00;10253;Pipe;8720;8744;0.00076426;0.09426794;1
3:00:00;10255;Pipe;8732;8746;0.00067661;0.08345688;1
3:00:00;10257;Pipe;8710;8682;-0.00176431;0.05440480;1
3:00:00;10305;Pipe;8792;8736;0.00098650;0.03042002;1
3:00:00;11059;Pipe;9402;4922;0.04246621;0.04751028;1
3:00:00;11067;Pipe;9410;8596;0.04162637;0.09127854;1
3:00:00;5359;Pipe;4922;9410;0.04182257;0.14329495;1
3:00:00;6210;Pipe;5656;4922;-0.00051714;0.00113398;1
3:00:00;P153;Pipe;J106;9402;0.04255447;0.04760903;1
3:00:00;P387;Pipe;J106;7384;-0.04276681;0.04784659;1
4:00:00;10101;Pipe;8596;8598;0.04169189;0.57138893;1
4:00:00;10103;Pipe;8598;8600;0.03725157;0.51053409;1
4:00:00;10105;Pipe;8600;8602;0.03724491;0.51044286;1
4:00:00;10107;Pipe;8598;8604;0.00385858;0.11898437;1
4:00:00;10109;Pipe;8604;8606;0.00292120;0.09007904;1
4:00:00;10111;Pipe;8606;8608;0.00217451;0.06705378;1
4:00:00;10113;Pipe;8608;8610;0.00153927;0.04746535;1
4:00:00;10115;Pipe;8610;8612;0.00070937;0.02187435;1
4:00:00;10117;Pipe;8612;8614;0.00035359;0.01090356;1
4:00:00;10119;Pipe;8602;8616;0.03673196;0.72491450;1
4:00:00;10121;Pipe;8616;8618;0.03575519;0.70563769;1
4:00:00;10123;Pipe;8618;8620;0.03495027;0.68975233;1
4:00:00;10125;Pipe;8620;8622;0.03479400;0.68666841;1
4:00:00;10127;Pipe;8622;8624;0.03382338;0.66751302;1
4:00:00;10129;Pipe;8624;8626;0.03299470;0.65115881;1
4:00:00;10131;Pipe;8626;8628;0.03255236;0.64242898;1
4:00:00;10133;Pipe;8628;8630;0.01976362;0.39004005;1
4:00:00;10135;Pipe;8630;8632;0.01957811;0.38637888;1
4:00:00;10137;Pipe;8632;8634;0.01951488;0.38513104;1
4:00:00;10139;Pipe;8634;8636;0.01919909;0.37889893;1
4:00:00;10141;Pipe;8636;8638;0.01873731;0.36978548;1
4:00:00;10143;Pipe;8638;8640;0.01808056;0.35682434;1
4:00:00;10145;Pipe;8640;8642;0.00493868;0.09746604;1
4:00:00;10147;Pipe;8628;8644;0.01243428;0.38342752;1
4:00:00;10149;Pipe;8644;8646;0.01196025;0.36881013;1
4:00:00;10151;Pipe;8646;8648;0.01098846;0.33884380;1
4:00:00;10153;Pipe;8648;8650;0.00854442;0.26347845;1
4:00:00;10155;Pipe;8650;8652;0.00841716;0.25955433;1
4:00:00;10157;Pipe;8652;8654;0.00797216;0.24583209;1
4:00:00;10159;Pipe;8654;8656;0.00749986;0.23126829;1
4:00:00;10161;Pipe;8656;8658;0.00651031;0.20075401;1
4:00:00;10163;Pipe;8658;8660;0.00576026;0.17762531;1
4:00:00;10165;Pipe;8660;8662;0.00109409;0.03373774;1
4:00:00;10167;Pipe;8662;8664;0.00015759;0.00485955;1
4:00:00;10169;Pipe;8660;8666;0.00402370;0.12407614;1
4:00:00;10171;Pipe;8666;8668;0.00312852;0.09647202;1
4:00:00;10173;Pipe;8668;8670;0.00268859;0.08290612;1
4:00:00;10175;Pipe;8670;8672;0.00187274;0.05774856;1
4:00:00;10177;Pipe;8672;8674;-0.00443981;0.13690733;1
4:00:00;10179;Pipe;8674;8676;-0.00476866;0.14704796;1
4:00:00;10181;Pipe;8676;8678;-0.00564667;0.17412246;1
4:00:00;10183;Pipe;8678;8680;-0.00815412;0.25144306;1
4:00:00;10185;Pipe;8680;8682;-0.00898053;0.27692648;1
4:00:00;10187;Pipe;8682;8684;-0.01140875;0.35180402;1
4:00:00;10189;Pipe;8684;8686;-0.01219590;0.37607684;1
4:00:00;10191;Pipe;8686;8640;-0.01242232;0.38305863;1
4:00:00;10193;Pipe;8642;8688;0.00148619;0.04582876;1
4:00:00;10195;Pipe;8642;8690;0.00329289;0.10154059;1
4:00:00;10197;Pipe;8690;8692;0.00266636;0.08222075;1
4:00:00;10199;Pipe;8692;8694;0.00265033;0.08172644;1
4:00:00;10201;Pipe;8694;8696;0.00186455;0.05749603;1
4:00:00;10203;Pipe;8696;8698;-0.00057978;0.01787819;1
4:00:00;10205;Pipe;8698;8700;-0.00118242;0.03646134;1
4:00:00;10207;Pipe;8700;8648;-0.00202647;0.06248877;1
4:00:00;10209;Pipe;8696;8702;0.00205501;0.06336895;1
4:00:00;10211;Pipe;8702;8704;0.00152343;0.04697714;1
4:00:00;10213;Pipe;8704;8706;0.00141314;0.04357598;1
4:00:00;10215;Pipe;8706;8708;0.00068676;0.02117717;1
4:00:00;10219;Pipe;8710;8712;0.00200749;0.06190367;1
4:00:00;10221;Pipe;8712;8714;0.00125177;0.03859993;1
4:00:00;10223;Pipe;8678;8716;0.00216311;0.06670253;1
4:00:00;10225;Pipe;8716;8718;0.00181100;0.05584445;1
4:00:00;10227;Pipe;8718;8720;0.00172228;0.05310867;1
4:00:00;10229;Pipe;8672;8722;0.00601636;0.18552256;1
4:00:00;10231;Pipe;8722;8724;0.00351874;0.10850499;1
4:00:00;10233;Pipe;8724;8726;0.00260141;0.08021792;1
4:00:00;10235;Pipe;8726;8728;0.00205888;0.06348843;1
4:00:00;10237;Pipe;8728;8730;0.00123542;0.03809580;1
