hour,nodeID,base_demand,demand_value,head_value,pressure_value,x_pos,y_pos,node_type,has_leak,leak_area_value,leak_discharge_value,leak_demand_value,tot_junctions_demand,tot_leaks_demand,tot_network_demand
0:00:00,8648,0.00498103,0.00250967,26.08200165,8.05426387,497424.75000000,1377973.78000000,Junction,False,0.00000000,0.00000000,0.00000000,0.13472438,0.00000000,0.13472438
0:00:00,8650,0.00486089,0.00214160,25.84950276,7.02229972,497489.76000000,1377761.98000000,Junction,False,0.00000000,0.00000000,0.00000000,0.13824683,0.00000000,0.13824683
0:00:00,8652,0.00484001,0.00197486,25.46698524,6.52400022,497631.16000000,1377314.40000000,Junction,False,0.00000000,0.00000000,0.00000000,0.13901436,0.00000000,0.13901436
0:00:00,8654,0.00506810,0.00218985,25.12149170,6.86933320,497863.18000000,1376980.01000000,Junction,False,0.00000000,0.00000000,0.00000000,0.13984877,0.00000000,0.13984877
0:00:00,8656,0.00505519,0.00235106,24.51962526,7.39604776,498681.70000000,1376795.70000000,Junction,False,0.00000000,0.00000000,0.00000000,0.14198232,0.00000000,0.14198232
0:00:00,8658,0.00502128,0.00198313,24.24247547,6.33329927,499136.15000000,1376698.38000000,Junction,False,0.00000000,0.00000000,0.00000000,0.14384722,0.00000000,0.14384722
0:00:00,8660,0.00521467,0.00235260,24.01719138,7.18970547,499577.15000000,1376601.88000000,Junction,False,0.00000000,0.00000000,0.00000000,0.14664634,0.00000000,0.14664634
0:00:00,8662,0.00495519,0.00224096,24.01711419,7.18887689,499597.04000000,1376597.50000000,Junction,False,0.00000000,0.00000000,0.00000000,0.14785127,0.00000000,0.14785127
0:00:00,8664,0.00496619,0.00224669,24.01711275,7.18846132,499629.03000000,1376590.44000000,Junction,False,0.00000000,0.00000000,0.00000000,0.14797046,0.00000000,0.14797046
0:00:00,8666,0.00499898,0.00187898,23.84152521,6.07771706,499881.91000000,1376997.72000000,Junction,False,0.00000000,0.00000000,0.00000000,0.15131598,0.00000000,0.15131598
0:00:00,8668,0.00500490,0.00205710,23.77562156,6.54559847,499793.78000000,1377304.14000000,Junction,False,0.00000000,0.00000000,0.00000000,0.15200461,0.00000000,0.15200461
0:00:00,8670,0.00504206,0.00150707,23.72408626,5.14243605,500043.99000000,1377451.52000000,Junction,False,0.00000000,0.00000000,0.00000000,0.15414583,0.00000000,0.15414583
0:00:00,8672,0.00508202,0.00176558,23.69852994,5.69796917,500085.31000000,1377670.00000000,Junction,False,0.00000000,0.00000000,0.00000000,0.15522981,0.00000000,0.15522981
0:00:00,8674,0.00510361,0.00187598,23.71258820,5.94680932,500076.53000000,1377770.29000000,Junction,False,0.00000000,0.00000000,0.00000000,0.15828589,0.00000000,0.15828589
0:00:00,8676,0.00510585,0.00194992,23.81999081,6.14093298,499795.43000000,1378126.95000000,Junction,False,0.00000000,0.00000000,0.00000000,0.16125490,0.00000000,0.16125490
0:00:00,8678,0.00508653,0.00198183,23.87450190,6.25162999,499695.44000000,1378245.57000000,Junction,False,0.00000000,0.00000000,0.00000000,0.16225692,0.00000000,0.16225692
0:00:00,8680,0.00509285,0.00186126,24.16329580,5.92472929,499467.73000000,1378444.34000000,Junction,False,0.00000000,0.00000000,0.00000000,0.16374774,0.00000000,0.16374774
0:00:00,8682,0.00493574,0.00188104,24.36640595,6.13906505,499380.43000000,1378616.61000000,Junction,False,0.00000000,0.00000000,0.00000000,0.16532910,0.00000000,0.16532910
0:00:00,8684,0.00497562,0.00206742,24.73180713,6.60727717,499219.59000000,1378806.30000000,Junction,False,0.00000000,0.00000000,0.00000000,0.16749137,0.00000000,0.16749137
0:00:00,8686,0.00504904,0.00237350,25.40960231,7.45974800,498830.20000000,1378880.38000000,Junction,False,0.00000000,0.00000000,0.00000000,0.17119058,0.00000000,0.17119058
0:00:00,8688,0.00504729,0.00256069,25.95911383,8.10722772,498263.57000000,1378944.38000000,Junction,False,0.00000000,0.00000000,0.00000000,0.17521447,0.00000000,0.17521447
0:00:00,8690,0.00490240,0.00248006,25.95930438,8.08205272,498560.18000000,1378898.95000000,Junction,False,0.00000000,0.00000000,0.00000000,0.17920390,0.00000000,0.17920390
0:00:00,8692,0.00503553,0.00252256,25.94128323,8.01264317,498491.82000000,1378666.13000000,Junction,False,0.00000000,0.00000000,0.00000000,0.18351788,0.00000000,0.18351788
0:00:00,8694,0.00495903,0.00246466,25.93718167,7.92412437,498263.18000000,1378259.82000000,Junction,False,0.00000000,0.00000000,0.00000000,0.18832755,0.00000000,0.18832755
0:00:00,8696,0.00491096,0.00243925,25.93881046,7.91158491,498259.62000000,1378150.32000000,Junction,False,0.00000000,0.00000000,0.00000000,0.18850942,0.00000000,0.18850942
0:00:00,8698,0.00509417,0.00253227,25.96972639,7.93017568,498032.98000000,1378149.01000000,Junction,False,0.00000000,0.00000000,0.00000000,0.18909670,0.00000000,0.18909670
0:00:00,8700,0.00494400,0.00247203,26.02760787,7.98389741,497733.90000000,1378073.14000000,Junction,False,0.00000000,0.00000000,0.00000000,0.18958495,0.00000000,0.18958495
0:00:00,8702,0.00503587,0.00247575,25.91916048,7.84170463,498098.27000000,1377907.62000000,Junction,False,0.00000000,0.00000000,0.00000000,0.19001251,0.00000000,0.19001251
0:00:00,8704,0.00491160,0.00238915,25.89451202,7.77572531,498107.54000000,1377499.22000000,Junction,False,0.00000000,0.00000000,0.00000000,0.19153605,0.00000000,0.19153605
0:00:00,8706,0.00496910,0.00240644,25.88131957,7.73877606,498396.54000000,1377374.95000000,Junction,False,0.00000000,0.00000000,0.00000000,0.19266136,0.00000000,0.19266136
0:00:00,8708,0.00486757,0.00236018,25.88019697,7.73605839,498453.27000000,1377393.61000000,Junction,False,0.00000000,0.00000000,0.00000000,0.19574093,0.00000000,0.19574093
0:00:00,8710,0.00509359,0.00193668,24.35964674,6.11537330,499568.18000000,1378750.74000000,Junction,False,0.00000000,0.00000000,0.00000000,0.19630778,0.00000000,0.19630778
0:00:00,8712,0.00501752,0.00189597,24.34940356,6.08710149,499827.86000000,1379108.55000000,Junction,False,0.00000000,0.00000000,0.00000000,0.19823927,0.00000000,0.19823927
0:00:00,8714,0.00512757,0.00193783,24.34925129,6.08614387,499855.18000000,1379125.15000000,Junction,False,0.00000000,0.00000000,0.00000000,0.19935988,0.00000000,0.19935988
0:00:00,8716,0.00510642,0.00214828,23.78688671,6.70492755,500206.42000000,1378448.16000000,Junction,False,0.00000000,0.00000000,0.00000000,0.20250334,0.00000000,0.20250334
0:00:00,8718,0.00506725,0.00247734,23.74857244,7.79862741,500587.57000000,1378761.17000000,Junction,False,0.00000000,0.00000000,0.00000000,0.20493813,0.00000000,0.20493813
0:00:00,8720,0.00493248,0.00240855,23.74765581,7.79766507,500587.57000000,1378790.19000000,Junction,False,0.00000000,0.00000000,0.00000000,0.20747681,0.00000000,0.20747681
0:00:00,8722,0.00509871,0.00170588,23.59307901,5.53260925,500350.23000000,1377670.74000000,Junction,False,0.00000000,0.00000000,0.00000000,0.20945689,0.00000000,0.20945689
0:00:00,8724,0.00504526,0.00162282,23.57546548,5.38863073,500470.30000000,1377671.24000000,Junction,False,0.00000000,0.00000000,0.00000000,0.21062615,0.00000000,0.21062615
0:00:00,8726,0.00506172,0.00168180,23.55067699,5.51046685,500685.60000000,1377672.13000000,Junction,False,0.00000000,0.00000000,0.00000000,0.21343191,0.00000000,0.21343191
0:00:00,8728,0.00494691,0.00153744,23.52120535,5.28580771,500905.59000000,1377732.81000000,Junction,False,0.00000000,0.00000000,0.00000000,0.21560165,0.00000000,0.21560165
0:00:00,8730,0.00496193,0.00199822,23.48973344,6.44126430,500907.71000000,1378210.42000000,Junction,False,0.00000000,0.00000000,0.00000000,0.21816387,0.00000000,0.21816387
0:00:00,8732,0.00507457,0.00206800,23.48894637,6.51633739,500907.83000000,1378242.54000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22032477,0.00000000,0.22032477
0:00:00,8734,0.00499117,0.00109623,23.58337728,4.43761465,500471.86000000,1377480.59000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22076656,0.00000000,0.22076656
0:00:00,8736,0.00487808,0.00157129,23.55419853,5.40487737,500687.32000000,1377439.64000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22108397,0.00000000,0.22108397
0:00:00,8738,0.00500342,0.00245888,25.82794415,7.92428208,498017.86000000,1378668.20000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22340591,0.00000000,0.22340591
0:00:00,8740,0.00511305,0.00241982,25.88007163,7.60687407,498610.53000000,1377395.64000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22347002,0.00000000,0.22347002
0:00:00,8742,0.00517479,0.00187146,24.34359922,5.95011497,500278.43000000,1379108.07000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22384708,0.00000000,0.22384708
0:00:00,8744,0.00499144,0.00158816,23.66955606,5.41874149,500550.37000000,1379053.32000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22546937,0.00000000,0.22546937
0:00:00,8746,0.00511183,0.00207675,23.42754092,6.54940371,500947.50000000,1378286.76000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22693696,0.00000000,0.22693696
0:00:00,8792,0.00490398,0.00173802,23.56292665,5.79343943,500703.60000000,1377013.26000000,Junction,False,0.00000000,0.00000000,0.00000000,0.22821165,0.00000000,0.22821165
0:00:00,9402,0.00509309,0.00509309,55.93290183,39.29044506,494025.60000000,1376678.69000000,Junction,False,0.00000000,0.00000000,0.00000000,0.23481331,0.00000000,0.23481331
0:00:00,9410,0.00491163,0.00491163,55.86948927,39.23176384,494118.61000000,1376930.61000000,Junction,False,0.00000000,0.00000000,0.00000000,0.24383973,0.00000000,0.24383973
0:00:00,J106,0.00504027,0.00504027,55.93336565,39.50422915,494000.44000000,1376678.87000000,Junction,False,0.00000000,0.00000000,0.00000000,0.25177499,0.00000000,0.25177499
