startTime;edgeTime;cloudTime;notificationTime;clientName;hasLeak;leakGroup;prediction
1692257129.613;1692257130.115744;1692257130.427109;1692257130.427314;gateway_2;0;0;0
1692257130.115;1692257130.619256;1692257130.930118;1692257130.930329;gateway_2;0;0;0
1692257130.618;1692257131.122661;1692257131.438149;1692257131.43836;gateway_2;0;0;0
1692257131.122;1692257131.625;1692257131.936365;1692257131.936566;gateway_2;0;0;0
1692257131.624;1692257132.12773;1692257132.438874;1692257132.439083;gateway_2;0;0;0
1692257132.127;1692257132.631038;1692257132.941852;1692257132.942066;gateway_2;0;0;0
1692257132.63;1692257133.134295;1692257133.444923;1692257133.44513;gateway_2;0;0;0
1692257133.133;1692257133.637778;1692257133.950234;1692257133.950441;gateway_2;0;0;0
1692257133.637;1692257134.139956;1692257134.451149;1692257134.451358;gateway_2;0;0;0
1692257134.139;1692257134.643675;1692257134.95438;1692257134.95459;gateway_2;0;0;0
1692257134.643;1692257135.147155;1692257135.45967;1692257135.459878;gateway_2;0;0;0
1692257135.145;1692257135.648679;1692257135.959886;1692257135.960092;gateway_2;0;0;0
1692257135.648;1692257136.150942;1692257136.461878;1692257136.462087;gateway_2;0;0;0
1692257136.15;1692257136.653405;1692257136.964349;1692257136.964563;gateway_2;0;0;0
1692257136.653;1692257137.156763;1692257137.46739;1692257137.467595;gateway_2;0;0;0
1692257137.156;1692257137.658526;1692257137.969623;1692257137.969831;gateway_2;0;0;0
1692257137.658;1692257138.161776;1692257138.473314;1692257138.473588;gateway_2;0;0;0
1692257138.161;1692257138.66531;1692257138.977657;1692257138.977874;gateway_2;0;0;0
1692257138.664;1692257139.167054;1692257139.479179;1692257139.479414;gateway_2;0;0;0
1692257139.167;1692257139.671738;1692257139.982462;1692257139.982721;gateway_2;0;0;0
1692257139.671;1692257140.174581;1692257140.485896;1692257140.486122;gateway_2;0;0;0
1692257140.173;1692257140.677087;1692257140.989216;1692257140.989442;gateway_2;0;0;0
1692257140.676;1692257141.180249;1692257141.491366;1692257141.491604;gateway_2;0;0;0
1692257141.179;1692257141.681765;1692257141.996205;1692257141.996437;gateway_2;0;0;0
1692257141.682;1692257142.185726;1692257142.496194;1692257142.496417;gateway_2;0;0;0
1692257142.185;1692257142.68809;1692257142.999162;1692257142.999371;gateway_2;0;0;0
1692257142.687;1692257143.19108;1692257143.502192;1692257143.502381;gateway_2;0;0;0
1692257143.191;1692257143.69526;1692257144.007177;1692257144.007387;gateway_2;0;1;1
1692257143.694;1692257144.196725;1692257144.508925;1692257144.509141;gateway_2;0;1;1
1692257144.197;1692257144.700181;1692257145.011448;1692257145.01166;gateway_2;0;1;1
1692257144.7;1692257145.203557;1692257145.515208;1692257145.515422;gateway_2;0;1;1
1692257145.203;1692257145.706005;1692257146.017178;1692257146.017391;gateway_2;0;1;1
1692257145.705;1692257146.20953;1692257146.521945;1692257146.522158;gateway_2;0;1;1
1692257146.208;1692257146.711947;1692257147.023927;1692257147.024138;gateway_2;0;1;1
1692257146.711;1692257147.215654;1692257147.526231;1692257147.526451;gateway_2;1;1;1
1692257147.215;1692257147.718555;1692257148.02955;1692257148.029812;gateway_2;0;1;1
1692257147.717;1692257148.222219;1692257148.533462;1692257148.533715;gateway_2;0;1;1
1692257148.221;1692257148.724561;1692257149.036244;1692257149.036457;gateway_2;0;0;0
1692257148.724;1692257149.227938;1692257149.539732;1692257149.539942;gateway_2;0;0;0
1692257149.227;1692257149.731419;1692257150.042636;1692257150.042952;gateway_2;0;0;0
1692257149.73;1692257150.234019;1692257150.54572;1692257150.545995;gateway_2;0;0;0
1692257150.233;1692257150.737356;1692257151.048991;1692257151.049221;gateway_2;0;0;0
1692257153.252;1692257153.756039;1692257154.06747;1692257154.067692;gateway_1;0;0;0
1692257153.755;1692257154.259609;1692257154.570222;1692257154.570434;gateway_1;0;0;0
1692257154.259;1692257154.763053;1692257155.07379;1692257155.074001;gateway_1;0;0;0
1692257154.762;1692257155.266352;1692257155.577306;1692257155.577512;gateway_1;0;0;0
1692257155.265;1692257155.768409;1692257156.079512;1692257156.07973;gateway_1;0;0;0
1692257155.768;1692257156.270906;1692257156.581783;1692257156.581992;gateway_1;0;0;0
1692257156.27;1692257156.774317;1692257157.085271;1692257157.085485;gateway_1;0;0;0
1692257156.774;1692257157.279028;1692257157.589529;1692257157.58976;gateway_1;0;0;0
1692257157.278;1692257157.781024;1692257158.091473;1692257158.091737;gateway_1;0;0;0
1692257157.78;1692257158.283631;1692257158.594937;1692257158.595155;gateway_1;0;0;0
1692257158.283;1692257158.787736;1692257159.09904;1692257159.099257;gateway_1;0;0;0
1692257158.786;1692257159.289957;1692257159.600777;1692257159.600984;gateway_1;0;0;0
1692257159.289;1692257159.793295;1692257160.103795;1692257160.104017;gateway_1;0;0;0
1692257159.792;1692257160.296158;1692257160.607063;1692257160.607312;gateway_1;0;0;0
1692257160.295;1692257160.799815;1692257161.110708;1692257161.111002;gateway_1;0;0;0
1692257160.799;1692257161.30322;1692257161.614343;1692257161.614611;gateway_1;0;0;0
1692257161.302;1692257161.805839;1692257162.116835;1692257162.117044;gateway_1;0;0;0
1692257161.805;1692257162.308095;1692257162.6214;1692257162.622817;gateway_1;0;0;0
1692257162.307;1692257162.810615;1692257163.121326;1692257163.121528;gateway_1;0;0;0
1692257162.81;1692257163.313611;1692257163.624351;1692257163.624564;gateway_1;0;0;0
1692257163.313;1692257163.818324;1692257164.130344;1692257164.13056;gateway_2;0;0;0
1692257163.817;1692257164.320579;1692257164.631113;1692257164.631327;gateway_2;0;0;0
1692257164.32;1692257164.823848;1692257165.13511;1692257165.135327;gateway_2;0;0;0
1692257164.823;1692257165.326891;1692257165.637832;1692257165.638043;gateway_2;0;0;0
1692257165.326;1692257165.828813;1692257166.14036;1692257166.140585;gateway_2;0;0;0
1692257165.828;1692257166.331361;1692257166.643358;1692257166.643581;gateway_2;0;0;0
1692257166.331;1692257166.834753;1692257167.146619;1692257167.14684;gateway_2;0;0;0
1692257166.834;1692257167.33804;1692257167.649614;1692257167.649832;gateway_2;0;0;0
1692257167.337;1692257167.841937;1692257168.160762;1692257168.160956;gateway_2;0;0;0
1692257167.84;1692257168.343459;1692257168.654601;1692257168.654821;gateway_2;0;0;0
1692257168.342;1692257168.846699;1692257169.157865;1692257169.158086;gateway_2;0;0;0
1692257168.846;1692257169.349078;1692257169.660442;1692257169.660661;gateway_2;0;0;0
1692257169.348;1692257169.852436;1692257170.163771;1692257170.164241;gateway_2;0;0;0
1692257169.851;1692257170.355425;1692257170.666613;1692257170.666849;gateway_2;0;0;0
1692257170.354;1692257170.858116;1692257171.169362;1692257171.169591;gateway_2;0;0;0
1692257170.857;1692257171.360591;1692257171.671886;1692257171.67211;gateway_2;0;0;0
1692257171.36;1692257171.863804;1692257172.174648;1692257172.174873;gateway_2;0;0;0
1692257171.863;1692257172.36725;1692257172.678887;1692257172.679108;gateway_2;0;0;0
1692257172.366;1692257172.869489;1692257173.180896;1692257173.181109;gateway_2;0;0;0
1692257172.869;1692257173.372799;1692257173.683944;1692257173.68415;gateway_2;0;0;0
1692257173.372;1692257173.875971;1692257174.187959;1692257174.188172;gateway_2;0;0;0
1692257173.874;1692257174.378677;1692257174.689948;1692257174.690152;gateway_2;0;0;0
1692257174.378;1692257174.880263;1692257175.19242;1692257175.192626;gateway_2;0;0;0
1692257174.88;1692257175.382904;1692257175.6947;1692257175.694896;gateway_2;0;0;0
1692257175.382;1692257175.886361;1692257176.197155;1692257176.197359;gateway_2;0;0;0
1692257175.885;1692257176.388447;1692257176.699917;1692257176.700121;gateway_2;0;0;0
1692257176.388;1692257176.89111;1692257177.202675;1692257177.202883;gateway_2;0;0;0
1692257176.89;1692257177.393711;1692257177.705044;1692257177.70524;gateway_2;0;0;0
