startTime;edgeTime;cloudTime;notificationTime;clientName;hasLeak;leakGroup;prediction
1692258976.316;1692258976.819443;1692258976.820443;1692258976.872445;gateway_2;0;0;0
1692258976.819;1692258977.322447;1692258977.323443;1692258977.372443;gateway_2;0;0;0
1692258977.322;1692258977.825024;1692258977.827019;1692258977.873018;gateway_2;0;0;0
1692258977.825;1692258978.328871;1692258978.329976;1692258978.375658;gateway_2;0;0;0
1692258978.328;1692258978.831652;1692258978.832654;1692258978.879652;gateway_2;0;0;0
1692258978.831;1692258979.334652;1692258979.33566;1692258979.39058;gateway_2;0;0;0
1692258979.334;1692258979.836581;1692258979.837582;1692258979.884579;gateway_2;0;0;0
1692258979.836;1692258980.339879;1692258980.340981;1692258980.387874;gateway_2;0;0;0
1692258980.339;1692258980.841875;1692258980.842876;1692258980.888873;gateway_2;0;0;0
1692258980.841;1692258981.343875;1692258981.344875;1692258981.391876;gateway_2;0;0;0
1692258981.343;1692258981.845876;1692258981.846875;1692258981.893875;gateway_2;0;0;0
1692258981.846;1692258982.348878;1692258982.350879;1692258982.397877;gateway_2;0;0;0
1692258982.349;1692258982.852928;1692258982.85393;1692258982.902928;gateway_2;0;0;0
1692258982.852;1692258983.354929;1692258983.356928;1692258983.402928;gateway_2;0;0;0
1692258983.355;1692258983.857934;1692258983.858928;1692258983.904928;gateway_2;0;0;0
1692258983.858;1692258984.360926;1692258984.361927;1692258984.407927;gateway_2;0;0;0
1692258984.36;1692258984.862927;1692258984.86393;1692258984.909937;gateway_2;0;0;0
1692258984.862;1692258985.366801;1692258985.3678;1692258985.413799;gateway_2;0;0;0
1692258985.366;1692258985.8688;1692258985.869799;1692258985.916801;gateway_2;0;0;0
1692258985.868;1692258986.371802;1692258986.372799;1692258986.4188;gateway_2;0;0;0
1692258986.371;1692258986.874569;1692258986.875554;1692258986.921553;gateway_2;0;0;0
1692258986.874;1692258987.377553;1692258987.37856;1692258987.424552;gateway_2;0;0;0
1692258987.377;1692258987.880321;1692258987.881322;1692258987.928705;gateway_2;0;1;1
1692258987.88;1692258988.38251;1692258988.384511;1692258988.432511;gateway_2;0;1;1
1692258988.383;1692258988.885508;1692258988.886511;1692258988.935507;gateway_2;0;1;1
1692258988.885;1692258989.390021;1692258989.391222;1692258989.436894;gateway_2;0;1;1
1692258989.388;1692258989.89137;1692258989.892366;1692258989.939077;gateway_2;0;1;1
1692258989.891;1692258990.394078;1692258990.395077;1692258990.491082;gateway_2;0;1;1
1692258990.394;1692258990.897078;1692258990.898078;1692258990.970078;gateway_2;0;1;1
1692258990.896;1692258991.400237;1692258991.401943;1692258991.489147;gateway_2;1;1;1
1692258991.399;1692258991.902149;1692258991.904154;1692258991.992146;gateway_2;0;1;1
1692258991.902;1692258992.407061;1692258992.408154;1692258992.453424;gateway_2;0;1;1
1692258992.406;1692258992.909493;1692258992.910493;1692258992.961493;gateway_2;0;0;0
1692258992.908;1692258993.412917;1692258993.414124;1692258993.460307;gateway_2;0;0;0
1692258993.412;1692258993.91529;1692258993.916288;1692258993.963287;gateway_2;0;0;0
1692258993.915;1692258994.418285;1692258994.419298;1692258994.466287;gateway_2;0;0;0
1692258994.418;1692258994.921286;1692258994.922287;1692258994.968286;gateway_2;0;0;0
1692259007.495;1692259007.997907;1692259007.998909;1692259008.044908;gateway_2;0;0;0
1692259007.997;1692259008.50162;1692259008.50263;1692259008.552618;gateway_2;0;0;0
1692259008.501;1692259009.003623;1692259009.004619;1692259009.056621;gateway_2;0;0;0
1692259009.003;1692259009.506995;1692259009.508075;1692259009.553587;gateway_2;0;0;0
1692259009.506;1692259010.009589;1692259010.011587;1692259010.057584;gateway_2;0;0;0
1692259010.01;1692259010.517153;1692259010.518824;1692259010.578286;gateway_2;0;0;0
1692259010.516;1692259011.019286;1692259011.020286;1692259011.068285;gateway_2;0;0;0
1692259011.019;1692259011.522285;1692259011.523284;1692259011.568283;gateway_2;0;0;0
1692259011.522;1692259012.025287;1692259012.026287;1692259012.074289;gateway_2;0;0;0
1692259012.025;1692259012.527289;1692259012.528286;1692259012.593006;gateway_2;0;0;0
1692259012.527;1692259013.029429;1692259013.031429;1692259013.077446;gateway_2;0;0;0
1692259013.029;1692259013.531431;1692259013.532431;1692259013.579444;gateway_2;0;0;0
1692259013.531;1692259014.033709;1692259014.034707;1692259014.083711;gateway_2;0;0;0
1692259014.033;1692259014.53666;1692259014.537667;1692259014.584655;gateway_2;0;0;0
1692259014.536;1692259015.039659;1692259015.040656;1692259015.088657;gateway_2;0;0;0
1692259015.039;1692259015.542658;1692259015.543657;1692259015.589655;gateway_2;0;0;0
1692259015.543;1692259016.045659;1692259016.046657;1692259016.095659;gateway_2;0;0;0
1692259016.045;1692259016.548657;1692259016.549658;1692259016.596655;gateway_2;0;0;0
1692259016.548;1692259017.051926;1692259017.053648;1692259017.099938;gateway_2;0;0;0
1692259017.051;1692259017.553937;1692259017.554937;1692259017.600932;gateway_2;0;0;0
1692259017.554;1692259018.057708;1692259018.06053;1692259018.116619;gateway_2;0;0;0
1692259018.056;1692259018.559393;1692259018.560397;1692259018.606391;gateway_2;0;0;0
1692259018.559;1692259019.062394;1692259019.063394;1692259019.111396;gateway_2;0;0;0
1692259019.062;1692259019.565161;1692259019.566161;1692259019.613178;gateway_2;0;0;0
1692259019.565;1692259020.067878;1692259020.068878;1692259020.115605;gateway_2;0;0;0
1692259020.067;1692259020.570438;1692259020.57243;1692259020.617427;gateway_2;0;0;0
1692259020.57;1692259021.07505;1692259021.076461;1692259021.12359;gateway_2;0;0;0
1692259021.074;1692259021.577589;1692259021.57859;1692259021.624609;gateway_2;0;0;0
1692259021.578;1692259022.082212;1692259022.08331;1692259022.129773;gateway_2;0;0;0
1692259022.081;1692259022.583645;1692259022.584645;1692259022.630664;gateway_2;0;0;0
1692259022.583;1692259023.088019;1692259023.089015;1692259023.134011;gateway_2;0;0;0
1692259023.086;1692259023.589014;1692259023.590013;1692259023.637012;gateway_2;0;0;0
1692259023.589;1692259024.093848;1692259024.09495;1692259024.141112;gateway_2;0;0;0
1692259024.093;1692259024.596112;1692259024.597112;1692259024.643111;gateway_2;0;0;0
1692259024.596;1692259025.098829;1692259025.099833;1692259025.145826;gateway_2;0;0;0
1692259025.098;1692259025.601827;1692259025.603831;1692259025.651828;gateway_2;0;0;0
1692259025.602;1692259026.105827;1692259026.106828;1692259026.152825;gateway_2;0;0;0
1692259026.105;1692259026.607827;1692259026.608827;1692259026.654837;gateway_2;0;0;0
1692259026.607;1692259027.110829;1692259027.111827;1692259027.157825;gateway_2;0;0;0
1692259027.11;1692259027.613555;1692259027.614556;1692259027.663554;gateway_2;0;0;0
1692259027.613;1692259028.116025;1692259028.118039;1692259028.165025;gateway_2;0;1;1
1692259028.116;1692259028.619292;1692259028.621286;1692259028.668289;gateway_2;0;1;1
1692259028.619;1692259029.122288;1692259029.124287;1692259029.170285;gateway_2;0;1;1
1692259029.122;1692259029.625018;1692259029.62802;1692259029.679017;gateway_2;0;1;1
1692259029.624;1692259030.127019;1692259030.12902;1692259030.175019;gateway_2;0;1;1
1692259030.127;1692259030.631017;1692259030.634018;1692259030.679015;gateway_2;0;1;1
1692259030.63;1692259031.133018;1692259031.134015;1692259031.181016;gateway_2;0;1;1
1692259031.132;1692259031.636018;1692259031.637017;1692259031.683017;gateway_2;1;1;1
1692259031.634;1692259032.13702;1692259032.138016;1692259032.190018;gateway_2;0;1;1
1692259032.137;1692259032.639683;1692259032.642654;1692259032.688629;gateway_2;0;1;1
1692259032.639;1692259033.142186;1692259033.14419;1692259033.331186;gateway_2;0;0;0
1692259033.142;1692259033.646207;1692259033.647187;1692259033.693184;gateway_2;0;0;0
1692259033.645;1692259034.147863;1692259034.148864;1692259034.194862;gateway_2;0;0;0
1692259034.147;1692259034.652305;1692259034.653469;1692259034.699892;gateway_2;0;0;0
1692259034.652;1692259035.154612;1692259035.155609;1692259035.202607;gateway_2;0;0;0
1692259047.73;1692259048.233588;1692259048.235588;1692259048.281298;gateway_2;0;0;0
1692259048.233;1692259048.736603;1692259048.737589;1692259048.783587;gateway_2;0;0;0
1692259048.736;1692259049.24124;1692259049.242314;1692259049.288858;gateway_2;0;0;0
1692259049.241;1692259049.743796;1692259049.744794;1692259049.790793;gateway_2;0;0;0
1692259049.743;1692259050.246487;1692259050.247488;1692259050.294491;gateway_2;0;0;0
1692259050.246;1692259050.749054;1692259050.751056;1692259050.798054;gateway_2;0;0;0
1692259050.749;1692259051.252057;1692259051.253053;1692259051.301054;gateway_2;0;0;0
1692259051.252;1692259051.755054;1692259051.757056;1692259051.803057;gateway_2;0;0;0
1692259051.755;1692259052.258053;1692259052.25906;1692259052.306054;gateway_2;0;0;0
1692259052.257;1692259052.760978;1692259052.762977;1692259052.808724;gateway_2;0;0;0
1692259052.76;1692259053.26332;1692259053.264305;1692259053.311316;gateway_2;0;0;0
1692259053.263;1692259053.767653;1692259053.769183;1692259053.844489;gateway_2;0;0;0
1692259053.767;1692259054.269506;1692259054.271492;1692259054.352495;gateway_2;0;0;0
1692259054.269;1692259054.77312;1692259054.774743;1692259054.819691;gateway_2;0;0;0
1692259054.773;1692259055.275414;1692259055.276412;1692259055.341412;gateway_2;0;0;0
1692259055.275;1692259055.780434;1692259055.781545;1692259055.826753;gateway_2;0;0;0
1692259055.779;1692259056.281758;1692259056.282757;1692259056.331755;gateway_2;0;0;0
1692259056.281;1692259056.784757;1692259056.785761;1692259056.832753;gateway_2;0;0;0
1692259056.784;1692259057.286757;1692259057.288758;1692259057.336758;gateway_2;0;0;0
1692259057.287;1692259057.790164;1692259057.791161;1692259057.83687;gateway_2;0;0;0
1692259057.79;1692259058.292594;1692259058.294588;1692259058.341594;gateway_2;0;0;0
1692259058.292;1692259058.795588;1692259058.796588;1692259058.842584;gateway_2;0;0;0
1692259058.795;1692259059.298589;1692259059.299591;1692259059.346587;gateway_2;0;0;0
1692259059.298;1692259059.801335;1692259059.80235;1692259059.848335;gateway_2;0;0;0
1692259059.801;1692259060.304338;1692259060.305337;1692259060.362334;gateway_2;0;0;0
1692259060.304;1692259060.807336;1692259060.808336;1692259060.854334;gateway_2;0;0;0
1692259060.807;1692259061.310339;1692259061.312338;1692259061.359337;gateway_2;0;0;0
1692259061.31;1692259061.813337;1692259061.814338;1692259061.862343;gateway_2;0;0;0
1692259061.813;1692259062.317336;1692259062.318337;1692259062.364335;gateway_2;0;0;0
1692259062.317;1692259062.819743;1692259062.820743;1692259062.866741;gateway_2;0;0;0
1692259062.819;1692259063.324758;1692259063.325743;1692259063.371743;gateway_2;0;0;0
1692259063.324;1692259063.826743;1692259063.82774;1692259063.877741;gateway_2;0;0;0
1692259063.826;1692259064.330743;1692259064.331747;1692259064.378738;gateway_2;0;0;0
1692259064.33;1692259064.833741;1692259064.834745;1692259064.880738;gateway_2;0;0;0
1692259064.833;1692259065.336484;1692259065.337484;1692259065.384482;gateway_2;0;0;0
1692259065.336;1692259065.839484;1692259065.840483;1692259065.887486;gateway_2;0;0;0
1692259065.839;1692259066.342483;1692259066.343483;1692259066.390482;gateway_2;0;0;0
1692259066.342;1692259066.845483;1692259066.846483;1692259066.895482;gateway_2;0;0;0
1692259066.845;1692259067.347484;1692259067.348495;1692259067.396484;gateway_2;0;0;0
1692259067.347;1692259067.849818;1692259067.851818;1692259067.896821;gateway_2;0;0;0
1692259067.85;1692259068.3525;1692259068.354498;1692259068.40051;gateway_2;0;1;1
1692259068.352;1692259068.854498;1692259068.856498;1692259068.903501;gateway_2;0;1;1
1692259068.854;1692259069.357499;1692259069.359497;1692259069.405511;gateway_2;0;1;1
1692259069.357;1692259069.860184;1692259069.862182;1692259069.909185;gateway_2;0;1;1
1692259069.86;1692259070.363182;1692259070.365183;1692259070.411189;gateway_2;0;1;1
1692259070.363;1692259070.866182;1692259070.869181;1692259070.915181;gateway_2;0;1;1
1692259070.866;1692259071.369758;1692259071.371408;1692259071.417525;gateway_2;0;1;1
1692259071.369;1692259071.873529;1692259071.875527;1692259071.921525;gateway_2;1;1;1
1692259071.873;1692259072.375527;1692259072.377528;1692259072.423545;gateway_2;0;1;1
1692259072.375;1692259072.879214;1692259072.880887;1692259072.9381;gateway_2;0;1;1
1692259072.878;1692259073.381099;1692259073.383097;1692259073.429095;gateway_2;0;0;0
1692259073.381;1692259073.886673;1692259073.887767;1692259073.933114;gateway_2;0;0;0
1692259073.885;1692259074.388113;1692259074.389121;1692259074.438115;gateway_2;0;0;0
1692259074.388;1692259074.891113;1692259074.892114;1692259074.938113;gateway_2;0;0;0
1692259074.891;1692259075.393917;1692259075.394917;1692259075.440915;gateway_2;0;0;0
1692259087.966;1692259088.470072;1692259088.472076;1692259088.517056;gateway_2;0;0;0
1692259088.469;1692259088.97206;1692259088.973059;1692259089.020055;gateway_2;0;0;0
1692259088.972;1692259089.474847;1692259089.475864;1692259089.521843;gateway_2;0;0;0
1692259089.475;1692259089.977843;1692259089.978842;1692259090.02584;gateway_2;0;0;0
1692259089.977;1692259090.480843;1692259090.482851;1692259090.59284;gateway_2;0;0;0
1692259090.48;1692259090.983844;1692259090.985854;1692259091.045871;gateway_2;0;0;0
1692259090.984;1692259091.486844;1692259091.487843;1692259091.535854;gateway_2;0;0;0
1692259091.486;1692259091.989845;1692259091.991843;1692259092.038844;gateway_2;0;0;0
1692259091.99;1692259092.492861;1692259092.493842;1692259092.649611;gateway_2;0;0;0
1692259092.493;1692259092.995934;1692259092.997931;1692259093.043933;gateway_2;0;0;0
1692259092.995;1692259093.498942;1692259093.499933;1692259093.54693;gateway_2;0;0;0
1692259093.499;1692259094.002936;1692259094.003936;1692259094.049932;gateway_2;0;0;0
1692259094.002;1692259094.505937;1692259094.506934;1692259094.551968;gateway_2;0;0;0
1692259094.505;1692259095.008941;1692259095.009933;1692259095.056702;gateway_2;0;0;0
1692259095.008;1692259095.511703;1692259095.512706;1692259095.559701;gateway_2;0;0;0
1692259095.511;1692259096.01471;1692259096.015703;1692259096.061706;gateway_2;0;0;0
1692259096.014;1692259096.517702;1692259096.518702;1692259096.567705;gateway_2;0;0;0
1692259096.517;1692259097.020713;1692259097.021703;1692259097.0677;gateway_2;0;0;0
1692259097.02;1692259097.523702;1692259097.524705;1692259097.571376;gateway_2;0;0;0
1692259097.523;1692259098.025823;1692259098.026827;1692259098.072821;gateway_2;0;0;0
1692259098.025;1692259098.528572;1692259098.529569;1692259098.581566;gateway_2;0;0;0
1692259098.528;1692259099.031571;1692259099.032568;1692259099.077566;gateway_2;0;0;0
1692259099.031;1692259099.534286;1692259099.536285;1692259099.582312;gateway_2;0;0;0
1692259099.534;1692259100.037286;1692259100.038287;1692259100.084284;gateway_2;0;0;0
1692259100.037;1692259100.539287;1692259100.540283;1692259100.586282;gateway_2;0;0;0
1692259100.539;1692259101.042287;1692259101.043287;1692259101.090289;gateway_2;0;0;0
1692259101.042;1692259101.545303;1692259101.547294;1692259101.593298;gateway_2;0;0;0
1692259101.545;1692259102.047287;1692259102.048293;1692259102.094286;gateway_2;0;0;0
1692259102.047;1692259102.550286;1692259102.551287;1692259102.599989;gateway_2;0;0;0
1692259102.55;1692259103.052717;1692259103.053717;1692259103.100729;gateway_2;0;0;0
1692259103.052;1692259103.554718;1692259103.555719;1692259103.604717;gateway_2;0;0;0
1692259103.554;1692259104.056717;1692259104.057716;1692259104.103716;gateway_2;0;0;0
1692259104.056;1692259104.55972;1692259104.560717;1692259104.606715;gateway_2;0;0;0
1692259104.559;1692259105.063354;1692259105.063354;1692259105.109857;gateway_2;0;0;0
1692259105.062;1692259105.565861;1692259105.567859;1692259105.613857;gateway_2;0;0;0
1692259105.566;1692259106.06886;1692259106.069858;1692259106.115855;gateway_2;0;0;0
1692259106.069;1692259106.571861;1692259106.572859;1692259106.619859;gateway_2;0;0;0
1692259106.571;1692259107.073869;1692259107.074858;1692259107.120857;gateway_2;0;0;0
1692259107.073;1692259107.576592;1692259107.577593;1692259107.623593;gateway_2;0;0;0
1692259107.576;1692259108.079537;1692259108.080536;1692259108.126534;gateway_2;0;0;0
1692259108.079;1692259108.582056;1692259108.584056;1692259108.630057;gateway_2;0;1;1
1692259108.582;1692259109.084502;1692259109.085503;1692259109.1305;gateway_2;0;1;1
1692259109.084;1692259109.586754;1692259109.588754;1692259109.634751;gateway_2;0;1;1
1692259109.586;1692259110.089961;1692259110.091622;1692259110.138072;gateway_2;0;1;1
1692259110.09;1692259110.59307;1692259110.595069;1692259110.641067;gateway_2;0;1;1
1692259110.593;1692259111.09678;1692259111.098401;1692259111.144518;gateway_2;0;1;1
1692259111.096;1692259111.599521;1692259111.601521;1692259111.649518;gateway_2;0;1;1
1692259111.599;1692259112.103049;1692259112.104695;1692259112.159566;gateway_2;1;1;1
1692259112.102;1692259112.60534;1692259112.60734;1692259112.652338;gateway_2;0;1;1
1692259112.605;1692259113.1098;1692259113.110783;1692259113.15678;gateway_2;0;1;1
1692259113.108;1692259113.612604;1692259113.614595;1692259113.661593;gateway_2;0;0;0
1692259113.612;1692259114.114592;1692259114.115594;1692259114.164592;gateway_2;0;0;0
1692259114.114;1692259114.617595;1692259114.619609;1692259114.666596;gateway_2;0;0;0
1692259114.617;1692259115.120232;1692259115.121231;1692259115.204227;gateway_2;0;0;0
1692259115.12;1692259115.623229;1692259115.62423;1692259115.671232;gateway_2;0;0;0
1692259128.225;1692259128.731179;1692259128.732828;1692259128.77895;gateway_2;0;0;0
1692259128.729;1692259129.232949;1692259129.233952;1692259129.280951;gateway_2;0;0;0
1692259129.232;1692259129.736526;1692259129.738524;1692259129.785524;gateway_2;0;0;0
1692259129.736;1692259130.238523;1692259130.239523;1692259130.286525;gateway_2;0;0;0
1692259130.238;1692259130.742527;1692259130.744525;1692259130.791526;gateway_2;0;0;0
1692259130.742;1692259131.251986;1692259131.253104;1692259131.299307;gateway_2;0;0;0
1692259131.251;1692259131.756303;1692259131.757955;1692259131.803637;gateway_2;0;0;0
1692259131.756;1692259132.258636;1692259132.259636;1692259132.306638;gateway_2;0;0;0
1692259132.258;1692259132.761296;1692259132.762289;1692259132.814051;gateway_2;0;0;0
1692259132.761;1692259133.263739;1692259133.264737;1692259133.311734;gateway_2;0;0;0
1692259133.263;1692259133.766737;1692259133.768736;1692259133.814736;gateway_2;0;0;0
1692259133.766;1692259134.272974;1692259134.274491;1692259134.320463;gateway_2;0;0;0
1692259134.272;1692259134.775469;1692259134.777468;1692259134.823464;gateway_2;0;0;0
1692259134.776;1692259135.279357;1692259135.280357;1692259135.327355;gateway_2;0;0;0
1692259135.279;1692259135.784358;1692259135.785356;1692259135.833216;gateway_2;0;0;0
1692259135.784;1692259136.287912;1692259136.288985;1692259136.335581;gateway_2;0;0;0
1692259136.287;1692259136.790584;1692259136.791582;1692259136.838584;gateway_2;0;0;0
1692259136.79;1692259137.294962;1692259137.295998;1692259137.344008;gateway_2;0;0;0
1692259137.294;1692259137.798364;1692259137.800362;1692259137.850766;gateway_2;0;0;0
1692259137.797;1692259138.300461;1692259138.302464;1692259138.349462;gateway_2;0;0;0
1692259138.3;1692259138.805185;1692259138.8069;1692259138.853212;gateway_2;0;0;0
1692259138.805;1692259139.361007;1692259139.362967;1692259139.411244;gateway_2;0;0;0
1692259139.361;1692259139.865244;1692259139.866247;1692259139.912244;gateway_2;0;0;0
1692259139.864;1692259140.369466;1692259140.370751;1692259140.424581;gateway_2;0;0;0
1692259140.368;1692259140.871578;1692259140.872577;1692259140.919579;gateway_2;0;0;0
1692259140.871;1692259141.373912;1692259141.374911;1692259141.420908;gateway_2;0;0;0
1692259141.373;1692259141.876908;1692259141.880394;1692259141.926845;gateway_2;0;0;0
1692259141.877;1692259142.381053;1692259142.382715;1692259142.429004;gateway_2;0;0;0
1692259142.381;1692259142.884357;1692259142.886358;1692259142.932357;gateway_2;0;0;0
1692259142.884;1692259143.387358;1692259143.388358;1692259143.435356;gateway_2;0;0;0
1692259143.387;1692259143.891358;1692259143.892358;1692259143.939355;gateway_2;0;0;0
1692259143.891;1692259144.393368;1692259144.394357;1692259144.441357;gateway_2;0;0;0
1692259144.393;1692259144.897358;1692259144.89836;1692259144.945355;gateway_2;0;0;0
1692259144.896;1692259145.399066;1692259145.400066;1692259145.448063;gateway_2;0;0;0
1692259145.399;1692259145.902066;1692259145.904067;1692259145.952064;gateway_2;0;0;0
1692259145.902;1692259146.405066;1692259146.406064;1692259146.452061;gateway_2;0;0;0
1692259146.405;1692259146.909066;1692259146.910066;1692259146.956074;gateway_2;0;0;0
1692259146.908;1692259147.411065;1692259147.412072;1692259147.462065;gateway_2;0;0;0
1692259147.41;1692259147.915308;1692259147.916576;1692259147.96256;gateway_2;0;0;0
1692259147.914;1692259148.417279;1692259148.418277;1692259148.46528;gateway_2;0;0;0
1692259148.417;1692259148.92228;1692259148.92328;1692259148.969276;gateway_2;0;1;1
1692259148.921;1692259149.423966;1692259149.425964;1692259149.470962;gateway_2;0;1;1
1692259149.424;1692259149.926969;1692259149.927966;1692259149.974964;gateway_2;0;1;1
1692259149.926;1692259150.428965;1692259150.429967;1692259150.476;gateway_2;0;1;1
1692259150.428;1692259150.931984;1692259150.932969;1692259150.979963;gateway_2;0;1;1
1692259150.932;1692259151.434983;1692259151.436966;1692259151.482963;gateway_2;0;1;1
1692259151.435;1692259151.937966;1692259151.939979;1692259151.993969;gateway_2;0;1;1
