startTime;edgeTime;cloudTime;notificationTime;clientName;hasLeak;leakGroup;prediction
1692190290.874;1692190291.377187;1692190381.121516;1692190381.122518;gateway_2;0;0;0
1692190291.377;1692190291.881972;1692190381.122518;1692190381.12352;gateway_2;0;0;0
1692190291.881;1692190292.3841;1692190381.12352;1692190381.124515;gateway_2;0;0;0
1692190292.383;1692190292.887597;1692190381.124515;1692190381.12552;gateway_2;0;0;0
1692190292.886;1692190293.390154;1692190381.12552;1692190381.127519;gateway_2;0;0;0
1692190293.389;1692190293.892528;1692190381.128515;1692190381.130513;gateway_2;0;0;0
1692190293.892;1692190294.395779;1692190381.131516;1692190381.134515;gateway_2;0;0;0
1692190294.395;1692190294.89798;1692190381.135516;1692190381.135516;gateway_2;0;0;0
1692190294.898;1692190295.401232;1692190381.136519;1692190381.137517;gateway_2;0;0;0
1692190295.401;1692190295.904894;1692190381.137517;1692190381.138516;gateway_2;0;0;0
1692190295.904;1692190296.40798;1692190381.138516;1692190381.139514;gateway_2;0;0;0
1692190296.407;1692190296.909787;1692190381.139514;1692190381.140514;gateway_2;0;0;0
1692190296.909;1692190297.413787;1692190381.140514;1692190381.14552;gateway_2;0;0;0
1692190297.413;1692190297.917514;1692190381.14552;1692190381.146522;gateway_2;0;0;0
1692190297.917;1692190298.421606;1692190381.147518;1692190381.14852;gateway_2;0;1;1
1692190298.42;1692190298.92372;1692190381.14852;1692190381.149519;gateway_2;0;1;1
1692190298.923;1692190299.427326;1692190381.149519;1692190381.150521;gateway_2;0;1;1
1692190299.426;1692190299.929873;1692190381.150521;1692190381.151521;gateway_2;0;1;1
1692190299.929;1692190300.434709;1692190381.151521;1692190381.152518;gateway_2;0;1;1
1692190300.434;1692190300.936517;1692190381.152518;1692190381.153519;gateway_2;0;1;1
1692190300.936;1692190301.439316;1692190381.153519;1692190381.154517;gateway_2;0;1;1
1692190301.438;1692190301.941759;1692190381.155517;1692190381.157524;gateway_2;1;1;1
1692190301.941;1692190302.443517;1692190381.158519;1692190381.159521;gateway_2;0;1;1
1692190302.443;1692190302.946995;1692190381.159521;1692190381.160519;gateway_2;0;1;1
1692190302.946;1692190303.451103;1692190381.160519;1692190381.16152;gateway_2;0;0;0
1692190303.45;1692190303.953968;1692190381.16152;1692190381.16252;gateway_2;0;0;0
1692190303.953;1692190304.45669;1692190381.16252;1692190381.16252;gateway_2;0;0;0
1692190304.455;1692190304.959661;1692190381.16352;1692190381.16352;gateway_2;0;0;0
1692190304.958;1692190305.461888;1692190381.16452;1692190381.16452;gateway_2;0;0;0
1692190318.042;1692190318.545524;1692190381.165522;1692190381.165522;gateway_2;0;0;0
1692190318.544;1692190319.048332;1692190381.166522;1692190381.166522;gateway_2;0;0;0
1692190319.048;1692190319.550774;1692190381.167522;1692190381.167522;gateway_2;0;0;0
1692190319.55;1692190320.054914;1692190381.16852;1692190381.16852;gateway_2;0;0;0
1692190320.054;1692190320.557303;1692190381.16852;1692190381.16952;gateway_2;0;0;0
1692190320.557;1692190321.086313;1692190381.16952;1692190381.171519;gateway_2;0;0;0
1692190321.085;1692190321.601411;1692190381.173529;1692190381.179515;gateway_2;0;0;0
1692190321.6;1692190322.111072;1692190381.179515;1692190381.180518;gateway_2;0;0;0
1692190322.11;1692190322.612969;1692190381.180518;1692190381.180518;gateway_2;0;0;0
1692190322.612;1692190323.115215;1692190381.181519;1692190381.181519;gateway_2;0;0;0
1692190323.115;1692190323.618669;1692190381.182519;1692190381.182519;gateway_2;0;0;0
1692190323.618;1692190324.120832;1692190381.183521;1692190381.183521;gateway_2;0;0;0
1692190324.12;1692190324.623365;1692190381.183521;1692190381.184519;gateway_2;0;0;0
1692190324.623;1692190325.127247;1692190381.184519;1692190381.185519;gateway_2;0;0;0
1692190325.126;1692190325.629335;1692190381.185519;1692190381.185519;gateway_2;0;0;0
1692190325.628;1692190326.131425;1692190381.191518;1692190381.191518;gateway_2;0;0;0
1692190326.131;1692190326.635371;1692190381.192517;1692190381.192517;gateway_2;0;0;0
1692190326.634;1692190327.145743;1692190381.193518;1692190381.193518;gateway_2;0;0;0
1692190327.146;1692190327.649721;1692190381.194517;1692190381.195519;gateway_2;0;0;0
1692190327.649;1692190328.152174;1692190381.195519;1692190381.196517;gateway_2;0;0;0
1692190328.151;1692190328.65493;1692190381.196517;1692190381.197517;gateway_2;0;0;0
1692190328.654;1692190329.156826;1692190381.197517;1692190381.19852;gateway_2;0;0;0
1692190329.156;1692190329.659637;1692190381.199514;1692190381.199514;gateway_2;0;0;0
