0:00:00,4922,0E-8,55.61604979,38.85204979,494117.01,1376679.17,Junction,False,0.0,0.0,0E-8
0:00:00,5656,0E-8,55.61604979,38.85204979,494110.13,1376302.88,Junction,False,0.0,0.0,0E-8
0:00:00,8596,0E-8,53.88691645,35.64158845,494155.35,1379384.78,Junction,False,0.0,0.0,0E-8
0:00:00,8598,0E-8,52.50191021,33.30560621,494320.25,1379386.96,Junction,False,0.0,0.0,0E-8
0:00:00,8600,0.00005002,52.43292885,33.38292885,494495.39,1379463.39,Junction,False,0.0,0.0,0E-8
0:00:00,8602,0.00000135,52.34098870,34.05298870,494813.77,1379459.41,Junction,False,0.0,0.0,0E-8
0:00:00,8604,0.00000793,37.31821972,18.17982772,494319.25,1379038.73,Junction,False,0.0,0.0,0E-8
0:00:00,8606,0.00001637,31.75796583,13.46996583,494318.89,1378911.21,Junction,False,0.0,0.0,0E-8
0:00:00,8608,-0E-8,19.83225563,1.54425563,494318.1,1378637.64,Junction,True,0.05,0.75,0.20641458
0:00:00,8610,-0E-8,19.83225563,1.72408763,494316.89,1378215.82,Junction,False,0.0,0.0,0E-8
0:00:00,8612,-0E-8,19.83225563,1.54425563,494315.73,1377813.07,Junction,False,0.0,0.0,0E-8
0:00:00,8614,0E-8,19.83225563,1.39490363,494314.79,1377486.46,Junction,False,0.0,0.0,0E-8
0:00:00,8616,0E-8,52.17793245,33.88993245,495026.41,1379530.0,Junction,False,0.0,0.0,0E-8
0:00:00,8618,0E-8,51.82450220,33.53650220,495514.49,1379654.16,Junction,False,0.0,0.0,0E-8
0:00:00,8620,0E-8,51.47326293,33.18526293,495994.58,1379694.19,Junction,False,0.0,0.0,0E-8
0:00:00,8622,0E-8,51.11766420,32.82966420,496432.84,1379467.71,Junction,False,0.0,0.0,0E-8
0:00:00,8624,0E-8,50.73227417,32.44427417,496981.99,1379462.84,Junction,False,0.0,0.0,0E-8
0:00:00,8626,0E-8,50.56553050,32.27753050,497219.59,1379460.72,Junction,False,0.0,0.0,0E-8
0:00:00,8628,0E-8,50.45207884,32.16407884,497381.24,1379459.29,Junction,False,0.0,0.0,0E-8
0:00:00,8630,0E-8,50.25417797,31.96617797,498045.84,1379433.27,Junction,False,0.0,0.0,0E-8
0:00:00,8632,0E-8,50.10731196,31.81931196,498546.05,1379428.96,Junction,False,0.0,0.0,0E-8
0:00:00,8634,0E-8,50.04649692,31.75849692,498753.18,1379427.18,Junction,False,0.0,0.0,0E-8
0:00:00,8636,0E-8,49.97383229,31.68583229,498671.98,1379203.58,Junction,False,0.0,0.0,0E-8
0:00:00,8638,0E-8,49.92523352,31.63723352,498638.22,1379045.28,Junction,False,0.0,0.0,0E-8
0:00:00,8640,0.00000654,49.91394494,31.62594494,498603.5,1379028.75,Junction,False,0.0,0.0,0E-8
0:00:00,8642,0.00002832,49.91402024,31.62602024,498521.2,1378983.4,Junction,False,0.0,0.0,0E-8
0:00:00,8644,0E-8,50.16111685,31.87311685,497221.32,1378651.32,Junction,False,0.0,0.0,0E-8
0:00:00,8646,0E-8,50.05352853,31.76552853,497310.72,1378346.7,Junction,False,0.0,0.0,0E-8
0:00:00,8648,0E-8,49.92138024,31.63338024,497424.75,1377973.78,Junction,False,0.0,0.0,0E-8
0:00:00,8650,0.00014710,49.86000053,30.81000053,497489.76,1377761.98,Junction,False,0.0,0.0,0E-8
0:00:00,8652,0.00003054,49.73257937,30.68257937,497631.16,1377314.4,Junction,False,0.0,0.0,0E-8
0:00:00,8654,0.00001020,49.61089267,31.32289267,497863.18,1376980.01,Junction,False,0.0,0.0,0E-8
0:00:00,8656,0E-8,49.38442365,32.28209565,498681.7,1376795.7,Junction,False,0.0,0.0,0E-8
0:00:00,8658,0E-8,49.25897570,31.39464770,499136.15,1376698.38,Junction,False,0.0,0.0,0E-8
0:00:00,8660,0.00000240,49.13712240,32.37312240,499577.15,1376601.88,Junction,False,0.0,0.0,0E-8
0:00:00,8662,0E-8,49.13712239,32.37312239,499597.04,1376597.5,Junction,False,0.0,0.0,0E-8
0:00:00,8664,0.00001021,49.13712238,32.37312238,499629.03,1376590.44,Junction,False,0.0,0.0,0E-8
0:00:00,8666,0.00000556,48.98570148,31.24634148,499881.91,1376997.72,Junction,False,0.0,0.0,0E-8
0:00:00,8668,0E-8,48.89289367,31.68388567,499793.78,1377304.14,Junction,False,0.0,0.0,0E-8
0:00:00,8670,0E-8,48.81109266,30.23658066,500043.99,1377451.52,Junction,False,0.0,0.0,0E-8
0:00:00,8672,0E-8,48.74867813,30.75023813,500085.31,1377670.0,Junction,False,0.0,0.0,0E-8
0:00:00,8674,0E-8,48.72142623,30.94853823,500076.53,1377770.29,Junction,False,0.0,0.0,0E-8
0:00:00,8676,0E-8,48.59865769,30.88368169,499795.43,1378126.95,Junction,False,0.0,0.0,0E-8
0:00:00,8678,0.00007177,48.55688957,30.89372957,499695.44,1378245.57,Junction,False,0.0,0.0,0E-8
0:00:00,8680,0.00004116,48.83984343,30.55184343,499467.73,1378444.34,Junction,False,0.0,0.0,0E-8
0:00:00,8682,0.00003911,49.01987275,30.73187275,499380.43,1378616.61,Junction,False,0.0,0.0,0E-8
0:00:00,8684,0.00001866,49.25234115,30.96434115,499219.59,1378806.3,Junction,False,0.0,0.0,0E-8
0:00:00,8686,1E-8,49.63637126,31.34837126,498830.2,1378880.38,Junction,False,0.0,0.0,0E-8
0:00:00,8688,0.00005893,49.91400927,31.62600927,498263.57,1378944.38,Junction,False,0.0,0.0,0E-8
0:00:00,8690,0E-8,49.91432580,31.62632580,498560.18,1378898.95,Junction,False,0.0,0.0,0E-8
