hour,nodeID,base_demand,demand_value,head_value,pressure_value,x_pos,y_pos,node_type,has_leak,leak_area_value,leak_discharge_value,current_leak_demand_value,smart_sensor_is_present,tot_network_demand
0:00:00,4922,0.00035269,0.00035269,55.93629978,39.17229978,494117.01,1376679.17,Junction,False,0.0,0.0,0E-8,0,0.00035269
0:00:00,5656,0.00419671,0.00419671,55.93628045,39.17228045,494110.13,1376302.88,Junction,False,0.0,0.0,0E-8,0,0.00454940
0:00:00,8596,0.00497570,0.00497570,55.73946820,37.49414020,494155.35,1379384.78,Junction,True,0.0002,0.75,0.00406839,0,0.01359349
0:00:00,8598,0.00488801,0.00488801,54.95604395,35.75973995,494320.25,1379386.96,Junction,False,0.0,0.0,0E-8,0,0.01848150
0:00:00,8600,0.00432650,0.00432650,54.05567816,35.00567816,494495.39,1379463.39,Junction,False,0.0,0.0,0E-8,0,0.02280800
0:00:00,8602,0.00347352,0.00347352,52.91237007,34.62437007,494813.77,1379459.41,Junction,False,0.0,0.0,0E-8,0,0.02628152
0:00:00,8604,0.00196494,0.00196494,54.81987176,35.68147976,494319.25,1379038.73,Junction,True,0.0002,0.75,0.00396883,0,0.03221529
0:00:00,8606,0.00306848,0.00306848,54.79845407,36.51045407,494318.89,1378911.21,Junction,False,0.0,0.0,0E-8,0,0.03528377
0:00:00,8608,0.00159338,0.00159338,54.77466367,36.48666367,494318.1,1378637.64,Junction,False,0.0,0.0,0E-8,0,0.03687715
0:00:00,8610,0.00136471,0.00136471,54.75159546,36.64342746,494316.89,1378215.82,Junction,False,0.0,0.0,0E-8,0,0.03824186
0:00:00,8612,0.00199130,0.00199130,54.73846845,36.45046845,494315.73,1377813.07,Junction,False,0.0,0.0,0E-8,0,0.04023316
0:00:00,8614,0.00224183,0.00224183,54.73518812,36.29783612,494314.79,1377486.46,Junction,False,0.0,0.0,0E-8,0,0.04247499
0:00:00,8616,0.00069606,0.00069606,50.96752734,32.67952734,495026.41,1379530.0,Junction,True,0.0002,0.75,0.00379821,0,0.04696926
0:00:00,8618,0.00197182,0.00197182,46.97950341,28.69150341,495514.49,1379654.16,Junction,True,0.0002,0.75,0.00355891,0,0.05249999
0:00:00,8620,0.00454055,0.00454055,43.28650460,24.99850460,495994.58,1379694.19,Junction,False,0.0,0.0,0E-8,0,0.05704054
0:00:00,8622,0.00029749,0.00029749,39.76566927,21.47766927,496432.84,1379467.71,Junction,False,0.0,0.0,0E-8,0,0.05733803
0:00:00,8624,0.00471831,0.00423461,35.96511652,17.67711652,496981.99,1379462.84,Junction,False,0.0,0.0,0E-8,0,0.06157264
0:00:00,8626,0.00148264,0.00125563,34.41337744,16.12537744,497219.59,1379460.72,Junction,True,0.0002,0.75,0.00266806,0,0.06549633
0:00:00,8628,0.00355327,0.00288756,33.41446478,15.12646478,497381.24,1379459.29,Junction,False,0.0,0.0,0E-8,0,0.06838389
0:00:00,8630,0.00181335,0.00136448,31.75840225,13.47040225,498045.84,1379433.27,Junction,False,0.0,0.0,0E-8,0,0.06974837
0:00:00,8632,0.00372530,0.00263031,30.56864898,12.28064898,498546.05,1379428.96,Junction,False,0.0,0.0,0E-8,0,0.07237868
0:00:00,8634,0.00017763,0.00012207,30.10662975,11.81862975,498753.18,1379427.18,Junction,False,0.0,0.0,0E-8,0,0.07250075
0:00:00,8636,0.00416872,0.00276818,29.55625944,11.26825944,498671.98,1379203.58,Junction,False,0.0,0.0,0E-8,0,0.07526893
0:00:00,8638,0.00316528,0.00205482,29.21311522,10.92511522,498638.22,1379045.28,Junction,False,0.0,0.0,0E-8,0,0.07732375
0:00:00,8640,0.00194165,0.00125403,29.13759107,10.84959107,498603.5,1379028.75,Junction,False,0.0,0.0,0E-8,0,0.07857778
0:00:00,8642,0.00446487,0.00287770,29.10726147,10.81926147,498521.2,1378983.4,Junction,False,0.0,0.0,0E-8,0,0.08145548
0:00:00,8644,0.00298857,0.00215208,30.92065418,12.63265418,497221.32,1378651.32,Junction,False,0.0,0.0,0E-8,0,0.08360756
0:00:00,8646,0.00189003,0.00129627,30.07391811,11.78591811,497310.72,1378346.7,Junction,False,0.0,0.0,0E-8,0,0.08490383
0:00:00,8648,0.00434761,0.00279841,29.08790810,10.79990810,497424.75,1377973.78,Junction,True,0.0002,0.75,0.00218349,0,0.08988573
0:00:00,8650,0.00106659,0.00063761,28.84885094,9.79885094,497489.76,1377761.98,Junction,False,0.0,0.0,0E-8,0,0.09052334
0:00:00,8652,0.00235360,0.00135155,28.36350551,9.31350551,497631.16,1377314.4,Junction,False,0.0,0.0,0E-8,0,0.09187489
0:00:00,8654,0.00315349,0.00186295,27.93968868,9.65168868,497863.18,1376980.01,Junction,False,0.0,0.0,0E-8,0,0.09373784
0:00:00,8656,0.00300561,0.00184615,27.25132025,10.14899225,498681.7,1376795.7,Junction,False,0.0,0.0,0E-8,0,0.09558399
0:00:00,8658,0.00134242,0.00075369,26.92220965,9.05788165,499136.15,1376698.38,Junction,False,0.0,0.0,0E-8,0,0.09633768
0:00:00,8660,0.00434104,0.00260731,26.62223819,9.85823819,499577.15,1376601.88,Junction,True,0.0002,0.75,0.00208613,0,0.10103112
0:00:00,8662,0.00204370,0.00122744,26.62169500,9.85769500,499597.04,1376597.5,Junction,False,0.0,0.0,0E-8,0,0.10225856
0:00:00,8664,0.00428069,0.00257087,26.62127097,9.85727097,499629.03,1376590.44,Junction,False,0.0,0.0,0E-8,0,0.10482943
0:00:00,8666,0.00221771,0.00120832,26.47448508,8.73512508,499881.91,1376997.72,Junction,False,0.0,0.0,0E-8,0,0.10603775
0:00:00,8668,0.00024629,0.00013992,26.39875906,9.18975106,499793.78,1377304.14,Junction,True,0.0002,0.75,0.00201415,0,0.10819182
0:00:00,8670,0.00391850,0.00192937,26.35270983,7.77819783,500043.99,1377451.52,Junction,False,0.0,0.0,0E-8,0,0.11012119
0:00:00,8672,0.00233542,0.00122219,26.32940121,8.33096121,500085.31,1377670.0,Junction,False,0.0,0.0,0E-8,0,0.11134338
0:00:00,8674,0.00258199,0.00138720,26.36362696,8.59073896,500076.53,1377770.29,Junction,False,0.0,0.0,0E-8,0,0.11273058
0:00:00,8676,0.00249088,0.00136948,26.54531139,8.83033539,499795.43,1378126.95,Junction,False,0.0,0.0,0E-8,0,0.11410006
