hour,nodeID,base_demand,demand_value,head_value,pressure_value,x_pos,y_pos,node_type,has_leak,leak_area_value,leak_discharge_value,leak_demand_value,tot_junctions_demand,tot_leaks_demand,tot_network_demand
0:00:00,8642,0.00519945,0.00114593,22.42095250,4.39652705,498521.20000000,1378983.40000000,Junction,True,0.00050000,0.75000000,0.00337684,0.09660835,0.09579640,0.19240475
0:00:00,8638,0.00512370,0.00118299,22.51331320,4.48854959,498638.22000000,1379045.28000000,Junction,False,0.00000000,0.00000000,0.00000000,0.09380370,0.08903040,0.18283410
0:00:00,8698,0.00514230,0.00099662,22.29349488,4.20657967,498032.98000000,1378149.01000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11065839,0.13994786,0.25060625
0:00:00,8692,0.00491335,0.00099768,22.33337683,4.27816381,498491.82000000,1378666.13000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10640701,0.13334042,0.23974743
0:00:00,8648,0.00500539,0.00106963,22.49920201,4.35407642,497424.75000000,1377973.78000000,Junction,True,0.00050000,0.75000000,0.00340866,0.10008868,0.10294359,0.20303227
0:00:00,8690,0.00499811,0.00107223,22.38217473,4.35145814,498560.18000000,1378898.95000000,Junction,True,0.00050000,0.75000000,0.00336096,0.10610182,0.13334042,0.23944224
0:00:00,8718,0.00508230,0.00125818,20.72888010,4.63228604,500587.57000000,1378761.17000000,Junction,True,0.00050000,0.75000000,0.00361134,0.11589691,0.15608159,0.27197850
0:00:00,8702,0.00517203,0.00092184,22.15762612,4.10865670,498098.27000000,1377907.62000000,Junction,True,0.00050000,0.75000000,0.00326750,0.11162502,0.14321536,0.25484038
0:00:00,8700,0.00520259,0.00106225,22.40394074,4.26993767,497733.90000000,1378073.14000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11069334,0.13994786,0.25064120
0:00:00,8694,0.00503952,0.00097060,22.24707749,4.19116574,498263.18000000,1378259.82000000,Junction,True,0.00050000,0.75000000,0.00330505,0.10790809,0.13664547,0.24455356
0:00:00,8738,0.00517035,0.00092729,22.06196145,4.15664848,498017.86000000,1378668.20000000,Junction,True,0.00050000,0.75000000,0.00322686,0.11720478,0.16990611,0.28711089
0:00:00,8696,0.00503747,0.00095532,22.24072489,4.18020488,498259.62000000,1378150.32000000,Junction,True,0.00050000,0.75000000,0.00330240,0.10906676,0.13994786,0.24901462
0:00:00,8740,0.00515800,0.00067586,21.90351193,3.90225820,498610.53000000,1377395.64000000,Junction,True,0.00050000,0.75000000,0.00315839,0.11724468,0.17306450,0.29030918
0:00:00,8720,0.00466179,0.00115718,20.72848289,4.63128276,500587.57000000,1378790.19000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11604521,0.15608159,0.27212680
0:00:00,8706,0.00499114,0.00079245,22.08021284,4.00320388,498396.54000000,1377374.95000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11356664,0.14645750,0.26002413
0:00:00,8704,0.00497398,0.00082657,22.09778900,4.04056301,498107.54000000,1377499.22000000,Junction,True,0.00050000,0.75000000,0.00324214,0.11274946,0.14645750,0.25920695
0:00:00,8686,0.00488845,0.00069087,22.03790171,3.90505409,498830.20000000,1378880.38000000,Junction,False,0.00000000,0.00000000,0.00000000,0.10331657,0.12997945,0.23329602
0:00:00,8708,0.00506840,0.00079780,22.07832099,4.00038612,498453.27000000,1377393.61000000,Junction,False,0.00000000,0.00000000,0.00000000,0.11453547,0.14645750,0.26099297
